name,Air spd (rel) hi 35-climb accel (3 secs),Air spd (rel) hi 35-climb accel start,Air spd (rel) hi 35ft t/o,Air spd (rel) hi 500-20ft (3 secs),Air spd (rel) hi liftoff,Air spd (rel) hi tdwn,Air spd (rel) lo 1000-500ft (3 secs),Air spd (rel) lo 35-climb accel (3 secs),Air spd (rel) lo 35ft t/o,Air spd (rel) lo 500-20ft (3 secs),Air spd (rel) lo flap 1,Air spd (rel) lo flap 10,Air spd (rel) lo flap 15,Air spd (rel) lo flap 5,Air spd (rel) lo liftoff,Air spd (rel) lo tdwn,Air spd (VMO) excd,Air spd hi 1000-8000ft,Air spd hi 10000-8000ft,Air spd hi 3000-1000ft,Air spd hi 5000-3000ft,Air spd hi 8000-10000ft,Air spd hi 8000-5000ft,Air spd hi flap 1,Air spd hi flap 10,Air spd hi flap 15,Air spd hi flap 2,Air spd hi flap 25,Air spd hi flap 30,Air spd hi flap 40,Air spd hi flap 5,Air spd hi ldg gear extd,Air spd hi ldg gear extn,Air spd hi ldg gear retr,AP disengaged crz,AP engaged early t/o,Eng N1 hi app,Eng N1 lo 500-50ft (5 secs),Eng N1 lo TOGA t/o,Eng rev thrust hi at lo gnd spd,Flap mvmt late app,Flap retr early t/o,Flap setting lo 1000ft,Fuel qty low tdwn,Gnd spd hi taxi straight,Gnd spd hi taxi turn,Go-around,GS dev above GS 1000-500ft,GS dev above GS 1500-1000ft,GS dev above GS 500-200ft,GS dev below GS 1000-500ft,GS dev below GS 1500-1000ft,GS dev below GS 500-200ft,Hdg dev rwy >80kts air spd t/o,Hdg var 500-50ft,Hdg var tdwn 60kts air spd,Hgt hi 1 min tdwn,Hgt hi 2 min tdwn,Hgt lo 1 min tdwn,Hgt lo 2 min tdwn,Hgt loss 1000-2000ft,Hgt loss 35-1000ft,Lat g hi taxi turn,Ldg gear late extn,Ldg gear late retr,Ldg gear late retr g/a,Ldg weight hi tdwn,LOC dev 1000-500ft,LOC dev 1500-1000ft,LOC dev 500-200ft,Long flare duration,Mach (MMO) excd,Max alt (flaps extd) excd,Max alt (ldg gear extd) excd,Max alt excd,Norm g hi t/o,Norm g hi tdwn (hard ldg),Pitch cycle fin app,Pitch hi 1000-500ft,Pitch hi 35-400ft,Pitch hi 35ft t/o,Pitch hi 400-1000ft,Pitch hi 500-50ft,Pitch hi 50ft tdwn,Pitch hi liftoff,Pitch lo 1000-500ft,Pitch lo 20ft tdwn,Pitch lo 35-400ft,Pitch lo 35-climb accel start,Pitch lo 35ft t/o,Pitch lo 400-1000ft,Pitch lo 500-20ft,Pitch rate (neg) t/o,Pitch rate (rot) hi t/o,Pitch rate hi 35-1000ft,Pitch rate lo t/o,RoC lo 35-1000ft,RoD hi 1000-500ft,RoD hi 2000-1000ft,RoD hi 3000-2000ft,RoD hi 500-50ft,RoD hi 50ft tdwn,RoD hi tdwn,Roll cycle fin app,Roll hi >1000ft,Roll hi 1000-300ft,Roll hi 20-400ft,Roll hi 20ft tdwn,Roll hi 300-20ft,Roll hi 400-1000ft,Roll hi liftoff 20ft,RTO,Short flare duration,Spdbrk dep flaps extd,TAWS GS 500-200ft,Throttle cycle fin app,Turb app,Turb crz,Turb flt,Unstable app,Unstable app g/a
Norm g hi t/o,0.076064513,0.100653083,0.115361635,0.021009806,0.097221945,0.014957901,0.001361271,0.008460903,0.001385767,-0.001583766,-0.001111036,0.002502398,0.004152767,0.00493249,0.001207408,0.000837664,-0.001222106,-0.027282017,-0.008689958,-0.004229289,-0.004494205,-0.028116996,-0.007804157,0.004216875,0.005925271,-0.002281545,-0.00599111,-0.016817952,-0.000659972,-0.000447117,-0.003169453,-0.000611047,-0.001399526,-0.000611047,-0.002358895,0.001010871,-0.000611047,-0.002819132,-0.002729087,0.013117406,-0.005501227,0.00267399,-0.002661175,0.001564405,0.001174278,-0.029861656,0.004560029,0.003957826,0.002014688,0.003455966,-0.0011421,-1.64E-05,-0.004289627,0.053931431,-0.002402941,0.009935039,-0.002218658,-0.001713043,0.008417966,0.000475537,-0.001054665,-0.000611047,-0.003794325,-0.001833189,0.017594807,0.001643868,-0.002867617,0.007614198,0.005166579,0.000578524,-0.002702349,0.004074783,0.003477883,0.002545631,0.000211013,1,0.002008788,0.007286868,0.002406742,0.104416723,0.145720264,0.079201118,0.002944433,-0.002725166,-0.009597567,0.011077431,0.007502794,-0.033723529,0.003993248,-0.002315795,0.005162015,0.011589882,0.00383144,0.011989347,0.068845527,-0.024919506,-0.000807111,-0.003561882,-0.007982708,-0.008632262,0.001577714,0.002353607,-0.000285749,0.012672807,0.008020547,-0.002489639,0.002231069,0.007760982,0.004656615,-0.014954975,0.011996338,-0.001222106,-0.000164497,-0.002605163,-0.001058371,0.006233647,0.006181192,-0.00161671,0.018165165,-0.013883459,4.30E-06
Norm g hi tdwn (hard ldg),-0.007486414,-0.002135609,-0.005598993,0.04529101,-0.004742559,0.032360497,0.009424543,0.000445922,0.001988015,0.016743464,0.016948152,0.029117346,0.035307739,0.027767077,0.008462885,-0.010681856,0.005199892,0.006698639,-0.004887027,-0.004514995,-0.008942729,0.004583484,-0.004661671,0.005001734,0.005452267,-0.003160664,0.005132899,-0.006445155,0.016983961,0.027704773,-0.001126096,-0.000543771,-4.88E-05,-0.000543771,0.005773243,0.000893017,-0.000543771,-0.002099159,-0.008357215,0.054373236,0.002624228,-0.002540171,-0.002700552,-0.028643198,-0.016788269,-0.045378481,-0.002347681,-0.001868717,-0.003795144,0.003170447,-0.002602474,-0.00060565,0.009736812,0.003416943,0.01887699,0.022788523,0.012076308,0.007039355,-0.04005786,0.004256733,-0.000938547,-0.000543771,-0.003888283,0.002560342,0.00298,0.0007106,0.025884096,0.002160604,-0.005918741,0.013450531,-0.023174812,-0.001960671,0.001140827,0.008039409,-0.001091591,0.002008788,1,0.011303524,0.010913556,0.001548378,-0.012232117,0.009863606,0.007139368,0.018559406,0.042982434,0.032300472,0.016651333,0.03180032,0.042054149,0.000234533,-0.003637403,0.044542263,0.009729912,-0.001778909,0.015602885,0.002751789,-0.003688577,0.028159485,-0.001839142,-0.005237105,0.076017301,0.02227324,0.026387931,0.022578367,-0.006478668,0.011023701,-0.004721526,0.015487833,0.015107414,-0.010253896,0.000445922,-0.001087553,0.220545418,0.003566454,-0.000941845,0.010868273,0.01238016,-0.001438711,0.066648182,-0.018023985,-0.001240497
Pitch cycle fin app,0.000750434,0.00938314,0.015875894,0.078191561,0.004832411,0.074285071,0.004470021,-0.00078581,-0.000406986,-0.001462896,0.003317268,0.001354321,0.014874806,0.014014716,-0.001377945,-0.00350809,-0.000245416,-0.003740374,0.001042897,3.25E-05,0.000680261,-0.002187948,-0.00034797,0.000784945,-0.003081351,-0.002882539,-7.26E-05,-0.003609913,0.02232162,-0.002288367,-0.000952875,-0.000122707,0.001150664,-0.000122707,-0.000812541,-0.001083991,-0.000122707,0.001204633,-0.002800885,0.007674654,0.003109391,0.006015597,0.00562,0.003973837,0.004017478,-0.012081436,-0.000909616,0.007347419,-0.002217235,0.002885693,0.000902261,0.000322114,0.006839694,0.01836903,0.002655889,0.024336472,-0.001164439,-0.001766635,0.001754579,-0.001447346,-0.000211792,-0.000122707,-0.001829467,-0.00036813,0.003433816,0.014575224,0.003994208,0.018288498,-0.000587194,0.009123623,-0.004413342,-0.000442443,-0.000475263,-0.000694205,-0.000726024,0.007286868,0.011303524,1,0.026400284,0.010261317,0.001832025,0.00875212,0.004118027,-0.004686744,-0.000595495,0.061351893,0.021917071,-0.000786378,0.017354214,-0.00174514,0.003191058,0.083120832,0.000283143,0.000290415,-0.000870035,0.004802462,-0.000832361,0.000528112,0.00230008,0.003490675,0.011743051,0.019395402,0.033025062,0.04831024,0.0006784,0.00314372,0.000136658,0.025258142,0.00457172,0.002057036,0.007560835,-0.000245416,0.011666366,0.004243355,-0.000212536,0.032838095,0.050515174,-0.000324658,0.048713177,-0.014292197,0.00803964
Pitch hi 1000-500ft,-0.003805619,-0.001142701,0.000166421,0.028325039,0.003767519,0.020678715,0.055133659,-0.000707845,-0.000366607,-0.001317754,0.000151918,0.001588423,0.013914727,0.008543989,-0.001241231,-0.001078107,-0.000221067,0.001470249,0.002731327,0.003961759,-0.001520387,0.000698036,0.000505101,0.001325504,-0.002775633,0.004919023,0.003259528,0.000572113,0.00859482,-0.002061325,0.004310814,-0.000110532,0.005247466,-0.000110532,0.008094981,-0.000976442,0.05909385,0.008981878,0.002017136,0.001825409,0.039903346,-0.000849177,0.013690241,0.001006654,-0.001461274,-0.00412181,-0.000819368,0.00356629,-0.001647295,0.004238316,0.011122713,0.007622768,0.001381436,0.000312153,0.026607184,0.005851711,-0.001048908,-0.001591357,0.020441641,0.184581239,-0.000190779,-0.000110532,-0.001647955,0.078609637,-0.001231332,0.023350228,0.004868838,0.030357778,0.000722984,0.01532479,-0.002255665,-0.000398546,-0.00042811,-0.000625329,-0.000653991,0.002406742,0.010913556,0.026400284,1,0.003067003,0.010183824,0.006708404,0.064040238,0.001324017,-0.00425949,0.018095983,0.002851106,-0.009738431,-0.001153943,-0.001571995,-0.003408402,0.01349527,-0.000490455,0.002913603,-0.000334968,-0.003840773,-0.000749778,0.007137325,0.01371072,0.012925475,0.015322468,0.002548231,-0.000699158,0.022033581,0.000227105,0.08963779,0.000716633,-0.00132701,0.00911923,-0.000784941,-0.000707845,-0.000221067,0.005930636,0.003669736,-0.000191449,0.017789317,0.029266744,-0.000292447,0.024731651,-0.024183038,-0.000672422
Pitch hi 35-400ft,0.056379297,0.077828893,0.094283264,0.026046473,0.044280085,0.029409476,0.004966338,0.023449092,-0.001334463,-0.000599912,0.012111941,0.004235853,0.014125849,0.005864254,0.004391932,0.002559763,-0.000804693,-0.043691554,-0.006081157,-0.002738061,-0.006578549,-0.047111749,-0.004810136,0.013265414,0.025208862,-0.002136137,-0.005374955,-0.012228418,0.064784095,0.00592916,-0.004797835,-0.000402342,0.00126111,-0.000402342,-0.002664234,-0.003554288,-0.000402342,0.004823514,-0.018578736,0.026614206,-0.007204446,-0.003091037,0.000440567,-0.005369147,-0.030209213,-0.113303476,-0.002982533,0.006513602,0.000360456,0.012301611,0.009425442,0.012486111,0.003882496,0.012403365,0.001461511,0.00113719,0.003209457,1.88E-06,0.007397786,-0.003331767,-0.000694442,-0.000402342,-0.004880552,-0.001207059,0.008990258,0.004155113,-0.000325831,0.045142242,0.031399223,0.017803603,-0.016867057,0.003170772,-0.001558337,-0.002276223,-0.002380555,0.104416723,0.001548378,0.010261317,0.003067003,1,0.094650718,0.209724106,0.004309163,-0.01041858,-0.005910514,0.025454614,-0.001798403,-0.02990019,0.09793906,-0.005722124,-0.006969631,0.032373037,-0.003633093,0.015036051,0.017064782,-0.011409662,-0.002729221,-0.001849789,0.005349742,0.001420067,0.000304611,0.012630662,8.99E-05,0.012556335,0.012054073,-5.13E-05,-0.006693546,0.010450632,-0.003481982,-0.018980721,0.007833685,0.007526581,0.004648548,0.001349292,-0.000696882,0.003270087,-0.001596327,-0.001064519,0.011682759,-0.082514694,0.003031562
Pitch hi 35ft t/o,-0.029460792,-0.03388667,-0.021446214,0.019764967,-0.019401393,0.007109146,-0.003093481,0.016807896,-0.002230895,-0.003653554,-0.01125898,-0.023013864,-0.012964973,-0.011364943,0.003568281,-0.000579951,-0.001345249,-0.028343432,-0.002683983,0.00327699,0.004285103,-0.033989724,-0.002500131,0.000137865,0.000989686,0.025181906,-0.002448928,-0.001605924,0.031681726,-0.00360165,-0.00155654,-0.000672618,-0.004390677,-0.000672618,-0.002903547,0.001124574,-0.000672618,0.013042182,0.00479787,-0.001709352,0.007427594,-0.003813374,0.01038062,0.00913549,-0.008977421,-0.031397286,0.003629292,0.000280644,-4.41E-05,-0.002918142,0.011626496,0.003236583,0.010181348,0.008790541,-0.004439132,-4.46E-05,0.001292377,0.001888412,0.02465105,0.001773049,-0.001160937,-0.000672618,0.000438557,-0.002017907,0.002783545,0.000387789,-0.002783951,0.013127447,0.01050167,0.00642509,-0.009490738,0.00334327,8.00E-05,-0.000128333,0.006567925,0.145720264,-0.012232117,0.001832025,0.010183824,0.094650718,1,0.061981305,0.00679465,-0.026262591,-0.01368392,0.004986604,0.001555982,-0.064742906,-0.045124079,-0.009565991,-0.002756658,-0.00119273,-0.003667531,0.087090939,0.000298952,-0.031238754,-0.001495656,0.000492018,0.004355536,-0.00072013,-0.019384805,-0.009952802,0.002323157,0.006800416,0.011562437,0.002542924,-0.006986735,0.007530526,0.000549485,-0.008228299,0.007062365,-0.001345249,-0.003174272,-0.004417264,-0.001165016,-0.00193688,-0.00010038,0.002150894,0.002327581,-0.054753675,-0.00238208
Pitch hi 400-1000ft,0.0781396,0.111478066,0.085986067,0.030352892,0.050517496,0.029948454,-0.001914314,0.010449424,-0.002212868,-0.004437037,0.017112069,0.006264682,0.015265152,0.010005115,0.00464161,0.002285709,0.009138469,-0.055008726,-0.007818172,-0.000323056,-0.005944308,-0.060673889,-0.008238083,0.010854536,0.018841307,-0.003033155,-0.004727497,-0.018850535,0.055592187,0.004442982,-0.003819458,0.009805563,-0.001113377,-0.000667183,-0.002856554,-0.005893886,-0.000667183,0.005037813,-0.023361387,0.037200196,-0.009836186,-0.005125703,-0.002128815,-0.008300311,-0.032448387,-0.133040945,0.000661727,0.004131357,0.001273952,0.005749743,0.00668449,0.009069425,0.007408196,0.015541054,-0.003515236,-0.003025448,0.000294178,0.00132039,0.013289467,-0.00164871,-0.001151556,-0.000667183,-0.000811606,-0.002001601,0.003857881,0.000493641,0.002184455,0.021077973,0.021393747,0.009958709,-0.023165736,0.006308536,0.000120068,0.001780035,0.004904523,0.079201118,0.009863606,0.00875212,0.006708404,0.209724106,0.061981305,1,0.002754533,-0.013823667,0.004127867,0.024465323,0.000165088,-0.035175741,0.225835293,-0.005801969,-0.015447372,0.020497875,0.00417295,0.006017914,0.004719238,-0.006975481,-0.002981372,-0.006919466,0.001333166,-0.003697378,-0.002919582,-0.019083745,0.002404217,0.006657547,0.014200228,-0.005358723,-0.006809295,0.002467704,-0.003787533,-0.03045268,0.003906296,-0.001334379,0.011141603,-0.011373667,-0.001155602,0.001476995,-0.002682991,-0.001765235,0.013600659,-0.116729241,-0.004058794
Pitch hi 500-50ft,-0.002868396,0.000550534,-0.001389009,0.018627937,0.001355109,0.014311675,-0.00062102,-0.00041909,-0.000217054,0.024415191,-4.08E-05,-0.003299863,-0.000453995,0.000220402,-0.000734888,-0.001870941,-0.000130886,0.00163496,-0.000131525,0.002097832,-0.000624257,0.004032916,-0.002349255,-0.001173723,0.002356614,0.002954116,0.003345862,0.000627116,0.005797047,-0.001220436,0.010334935,-6.54E-05,-0.001094096,-6.54E-05,-0.000433346,-0.000578116,-6.54E-05,-0.000729069,0.001317429,4.00E-05,0.003719245,-0.000502767,0.004739782,0.00156822,0.006027107,-0.000371135,-0.000485118,0.000886804,-0.002083564,0.004725036,0.000959223,-0.001263917,0.014254871,-0.002058422,0.014944873,0.007323163,-0.00062102,-0.000942185,0.017387892,0.01620515,-0.000112953,-6.54E-05,-0.000975695,-0.000196332,0.008257823,0.009207101,-0.001142157,0.005902573,0.005891955,0.010557581,-0.002991284,-0.000235965,-0.000253468,-0.000370235,-0.000387205,0.002944433,0.007139368,0.004118027,0.064040238,0.004309163,0.00679465,0.002754533,1,-0.004407232,0.000863476,0.007440934,-0.000890647,-0.00651557,-0.002896759,-0.000930721,0.00451035,0.006206601,-0.002300651,0.00918429,0.00243612,-0.000855124,-0.000443916,0.006736994,0.004902166,0.005197238,0.000999975,0.001209494,-0.000413946,0.019286548,0.005148204,0.02457703,0.00305529,-0.000785675,-0.001066244,-0.003468543,-0.00041909,-0.000130886,0.003961147,0.006515244,-0.00011335,0.031202049,0.026389661,-0.000173147,0.016249683,-0.009481372,0.032496423
Pitch hi 50ft tdwn,-0.011683242,-0.011549903,-0.011100224,-0.033514742,-0.013025768,-0.020407714,0.011374868,0.005919905,0.005487057,0.031169463,0.0147258,0.026455006,0.023814908,0.022653668,0.009983196,0.152420563,0.004971409,0.000460032,0.012921396,0.009767649,0.008322867,0.002733424,0.014064039,0.007623684,0.017564996,-0.005680505,0.001922043,-0.025398623,-0.007816465,0.016376371,0.009217146,-0.000562508,0.011783852,-0.000562508,0.003546551,0.000554433,-0.000562508,0.006320993,-0.009002484,0.018498501,-0.008648507,0.002029123,-0.009503966,-0.028895713,-0.007929115,-0.006565681,-0.000905599,0.004827725,-0.00017639,0.008550437,0.005947162,0.012195558,0.005101915,-0.004038117,0.010164517,-0.002132473,0.011374868,0.014798174,-0.028814414,0.003711561,-0.000970887,-0.000562508,-0.001841348,-0.001687568,0.00140133,-0.002072629,0.022382437,0.015558008,0.015340167,0.008750799,0.045586953,0.001353563,0.000969615,0.00328449,-0.003328212,-0.002725166,0.018559406,-0.004686744,0.001324017,-0.01041858,-0.026262591,-0.013823667,-0.004407232,1,0.061192736,-0.003032161,-0.006758576,0.032670627,0.006718057,0.006593539,0.003343136,-0.004269655,-0.006489425,-0.004013031,0.005358646,0.026855209,-0.000219701,0.03501792,0.024483764,0.000968215,0.059738676,0.01821211,0.000298112,-0.006417736,0.004249895,0.005475672,0.00673321,0.008494818,0.008826533,-0.003722536,0.000206594,-0.001125027,0.034170637,0.011040214,-0.000974299,-0.001429814,-0.005422755,-0.001488285,0.000650337,-0.006500092,-0.001417293
Pitch hi liftoff,-0.017700728,-0.022536596,-0.016263811,-0.014658211,-0.018373258,-0.000917849,0.001251777,0.007538503,0.00511135,0.00302713,0.022748421,0.041571138,0.030555345,0.023574477,0.040244325,0.009494644,0.009610023,-0.011002484,0.002001437,-0.005126279,0.001678973,-0.01173624,-0.001139632,0.010236993,0.013193195,-0.007961231,0.000897845,-0.026477419,0.004240631,0.0149071,0.00659399,-0.000323997,0.003188841,-0.000323997,-0.002145448,-0.00053864,-0.000323997,-0.014541175,-0.004654785,0.020850255,-0.0101825,-0.002489143,-0.006473937,-0.021156123,-0.011726202,-0.027662343,0.000344473,0.003052233,-0.001883079,0.000397132,-0.005548185,0.003230951,0.001093133,0.006220629,-0.000877774,0.001698879,0.003414967,0.006750641,-0.031138658,-0.000339762,-0.000559219,-0.000323997,-0.003453911,-0.000972017,7.69E-05,0.000775505,0.007301464,-0.002096641,0.001441026,0.00179372,-0.011156366,-0.001168235,-0.001254894,0.005421192,-0.001917007,-0.009597567,0.042982434,-0.000595495,-0.00425949,-0.005910514,-0.01368392,0.004127867,0.000863476,0.061192736,1,0.001051453,0.000118297,-0.012071017,0.057316512,-0.004607897,-0.007313048,0.007887859,0.020965684,0.016879898,-0.004690632,-0.015047576,-0.00219778,0.007870284,0.005126732,0.00127922,0.04095303,0.027978719,0.004439108,0.001615309,0.005743398,0.003460337,0.005745998,0.001241575,-0.000233382,0.008817497,0.010742959,-0.000648001,0.024104315,0.007241171,-0.000561183,0.003468441,-0.00227761,0.006897181,0.005810871,-0.003271095,0.004775333
Pitch lo 1000-500ft,0.016301914,0.01442323,0.025108073,0.15997403,0.013296017,0.079606708,0.012111314,-0.002317876,0.004356546,0.014252789,-0.000234673,-0.003387636,0.004944944,0.001890727,0.002505691,0.00066984,-0.000723895,-0.020956396,0.007907373,0.010694227,0.009970328,-0.018791493,0.009052725,0.004835552,0.011545583,0.047198357,0.001919958,0.072391792,0.113351531,0.068714942,0.007819508,-0.000361944,0.021558248,-0.000361944,0.003098793,-0.003197409,-0.000361944,0.07370379,-0.002368541,0.036199053,0.05451979,-0.000380844,0.041082676,-0.005606209,-0.011351922,-0.039535828,-0.000216042,0.080838076,0.080070089,0.017009994,0.019689161,-0.006554238,0.026053058,0.002178987,0.028829642,0.021801173,0.068465628,0.090926532,-0.019638694,0.005114294,-0.000624715,-0.000361944,0.000787077,0.005057614,0.004246558,0.022829551,0.004263813,0.071103683,0.043454583,0.054727141,-0.007418128,-0.001305059,0.008115749,0.007727271,0.000974047,0.011077431,0.032300472,0.061351893,0.018095983,0.025454614,0.004986604,0.024465323,0.007440934,-0.003032161,0.001051453,1,0.03710425,0.001021304,0.046273018,0.003935479,0.002069503,0.202759934,0.008943248,0.002095503,0.002392529,0.005323246,0.000262561,0.109336224,0.156988284,0.044190575,0.13761707,0.025817809,0.018111382,0.050624581,0.035645471,0.045722835,0.000605417,0.024849037,0.032843399,-0.008139325,0.000560774,-0.000723895,0.025333793,0.00795456,-0.00062691,0.04152949,0.055148195,-0.000957633,0.06117662,-0.116002597,0.017126123
Pitch lo 20ft tdwn,0.009784239,0.009738333,0.008510801,0.099373556,0.007527208,0.086758155,-0.000844914,-0.000570182,-0.000295308,0.005114916,0.005854957,0.00144329,0.001375694,0.004542042,-0.000999834,-0.002545463,-0.000178073,-0.005264338,-0.001603518,-0.001947218,0.00374104,-0.004354081,-0.003671001,-0.001596881,-0.002235822,-0.00284924,-0.001887295,-0.006796177,0.007542804,0.002293285,-0.002239394,-8.90E-05,0.011736371,-8.90E-05,-0.000589578,-0.000786541,-8.90E-05,-0.00461389,-0.002292454,0.006057358,0.003598604,-0.000684027,0.005856755,-0.005960512,-0.0060015,-0.004585555,-0.000660016,0.006027622,0.004143064,0.009060994,0.001344344,-0.0029847,0.00537101,0.001907408,-0.00113033,0.014732187,0.006911906,0.008951444,0.002512902,-0.001050191,-0.000153676,-8.90E-05,-0.001327458,-0.000267115,0.005617242,-0.000899208,-0.001553934,-0.004206311,-0.002038061,0.006160732,-0.000590493,-0.000321036,-0.00034485,-0.000503714,0.011909545,0.007502794,0.016651333,0.021917071,0.002851106,-0.001798403,0.001555982,0.000165088,-0.000890647,-0.006758576,0.000118297,0.03710425,1,0.009232023,0.006929185,0.003913239,0.002055539,0.081715324,-0.001020589,0.001094908,0.000779248,0.002290202,-0.000603959,-0.003877585,0.000269154,-0.00114488,0.0142205,0.007658426,0.034336797,0.028541135,0.000287406,-0.001726203,-0.001980034,0.029598015,0.012118484,-0.001488086,-0.000570182,-0.000178073,0.01455498,-0.001675921,-0.000154216,0.022560548,0.027488618,-0.000235571,0.024101488,-0.006033503,-0.000541648
Pitch lo 35-400ft,0.100979911,0.100734447,0.050868733,-0.020371022,0.048160195,-0.009655897,0.008479281,0.000840449,0.007514262,0.005703925,0.012390607,0.019986926,0.009570846,0.013068425,0.009843361,0.008457871,0.004045011,0.041570334,0.002910327,-0.003469004,0.003044373,0.051381799,0.005449112,0.000269558,-0.003526223,-0.018600083,0.007953428,-0.037194861,-0.015257524,-7.61E-05,-0.001864687,-0.000651346,-0.002557888,-0.000651346,0.003659854,0.008781766,-0.000651346,-0.018569632,-0.003998095,0.003143354,-0.014904399,0.0172788,-0.011197187,-0.02838778,0.005386068,0.001826766,-0.000533367,-0.001309123,-0.002139276,0.00446219,-0.020382724,-0.004335711,-0.011724347,0.005864177,-0.004052226,0.004260263,-0.002797866,-0.0011949,-0.044506416,-0.003144847,0.005759273,-0.000651346,-0.006122713,-0.001954089,-0.00149087,-0.000247784,-0.00461357,-0.007040598,-0.008061511,-0.004261507,0.018386891,0.000617913,0.00023888,-0.003684943,-0.003853843,-0.033723529,0.03180032,-0.000786378,-0.009738431,-0.02990019,-0.064742906,-0.035175741,-0.00651557,0.032670627,-0.012071017,0.001021304,0.009232023,1,-0.073026405,0.063026052,0.019002764,0.004857486,0.024638206,-0.020117091,0.03157905,0.186469518,-0.00126395,-0.00420336,-0.006043128,-0.001487125,0.017591408,0.012294091,-0.002428704,-0.004523091,-0.006050135,-0.003785302,-0.000981536,0.001097133,-0.004694121,-0.00993099,0.004181544,-0.001302705,-0.00611855,0.00768404,-0.001128172,0.000657617,-0.004377798,0.002319199,-0.003049919,0.05341762,-0.003962449
Pitch lo 35-climb accel start,0.062622967,0.070468854,0.081545846,0.023248305,0.019483674,0.046287499,0.000714234,-0.001927742,-0.00251631,0.001982527,0.064227568,0.047241114,0.066002029,0.052475413,0.034959601,0.01031156,0.007864516,-0.079031705,-0.00785522,-0.006118529,-0.007452851,-0.087709516,-0.008501353,0.033045854,0.046223701,-0.024761582,-0.00897922,-0.0354044,0.091955151,0.019633663,-0.009718033,0.00862311,0.00080857,-0.000758671,-0.005023775,-0.005639545,0.00862311,-0.002574849,-0.058889714,0.09509762,-0.018770349,-0.000942027,-0.0041594,-0.030121721,-0.076336776,-0.26827467,0.001911068,-0.000474478,-0.003984383,0.010363531,-0.001717395,0.011615015,0.005136724,0.007057149,-0.005932624,-0.023505181,0.002692663,0.002780153,-0.017939466,-0.002579747,-0.001309465,-0.000758671,-0.010681686,0.000851269,0.004191114,0.004369264,0.00453332,0.032860333,0.03363297,0.011570944,-0.043215272,0.020683726,-0.002938455,0.004001115,0.001855089,0.003993248,0.042054149,0.017354214,-0.001153943,0.09793906,-0.045124079,0.225835293,-0.002896759,0.006718057,0.057316512,0.046273018,0.006929185,-0.073026405,1,0.055263586,0.008749745,0.054513112,0.043274227,-0.021264683,-0.014590196,0.019255616,0.004537987,-0.010793633,-0.007470142,-0.006645521,0.024061211,-0.052586971,0.010036921,0.009915737,0.00108991,-0.0039516,-0.006215802,0.001060038,-0.010053685,-0.031657382,0.002468398,-0.001517357,0.034161843,-0.037387461,-0.001314066,0.002788182,-0.011613408,-0.002007295,0.00804424,-0.269458854,-0.00461536
Pitch lo 35ft t/o,0.039024306,0.040941605,0.035585394,-0.003175194,0.033634251,0.002496494,-0.000882931,-0.000595837,-0.000308595,0.004801876,0.005293328,-0.000433038,0.009274832,0.002163949,0.005230057,-0.002659995,-0.000186086,0.009947169,0.002511814,-0.002191224,0.001027705,0.008521779,0.003219676,0.006198926,-0.002336422,-0.000112153,0.014684136,-0.004361749,-0.005067547,-0.001735145,0.000470697,-9.30E-05,-0.001555523,-9.30E-05,-0.000616106,-0.000821932,-9.30E-05,-0.004024493,-0.000978521,0.003668054,0.000699905,0.035956747,0.000961257,-0.002559122,0.004999977,0.000379989,-0.000689713,-0.003074238,-0.000736254,0.001400985,-0.001750311,0.001023421,-0.00027964,0.008337793,-0.001181189,-0.003771899,-0.000882931,-0.001339544,-0.003297476,-0.001097444,-0.00016059,-9.30E-05,0.003337204,-0.000279133,0.011613987,0.006005772,0.002418247,0.000137826,-0.00370091,-0.002429784,0.007353865,-0.000335481,-0.000360367,-0.000526378,-0.000550505,-0.002315795,0.000234533,-0.00174514,-0.001571995,-0.005722124,-0.009565991,-0.005801969,-0.000930721,0.006593539,-0.004607897,0.003935479,0.003913239,0.063026052,0.055263586,1,0.006320655,0.005941614,0.018936973,-0.003268241,0.006260879,0.071008569,-0.000631134,-0.000359511,-0.004884969,0.003489092,0.002955147,0.005747824,-0.000588524,0.000697432,0.001778348,0.001834352,0.004280339,0.00475293,0.002812855,-0.00396936,-0.000595837,-0.000186086,-0.000903056,0.004949772,-0.000161154,-0.000878009,-0.001424246,-0.000246171,-0.002588329,0.006536951,-0.000566019
